損壞	-1.4000000000000001
門板	-0.24
戰績	2.4499999999999997
誹	-0.8
課	0.5
諉	-0.6000000000000001
無聊	-0.7988524590163932
脈脈	1.275
回歸熱	1.2
光帶	1.2
西峰山	2.8000000000000003
月山	2.8000000000000003
機器	-0.5599999999999999
識	1.2
錦緞	1.2
維吾爾	-0.48
文化大革命	-1.0
灘地	1.0
詞	1.1
重彩	-0.48
檀板	-1.75
誇大	-1.2
詿	1.2999999999999998
詩	0.6
道聼塗説	-0.4
詼	1.1954166666666668
詬	-1.4
蒼岩山	2.8000000000000003
世世代代	1.6343750000000004
解職	-0.6166666666666667
量力而行	1.2
如何	-0.1777419354838711
婦人	1.2
目視	1.0666666666666667
嗤嗤	0.6
和美	0.0
生理鹽水	0.09999999999999998
旁落	-0.6666666666666666
證券業	0.8
輸出地	1.0
水豆腐	-1.0
陡增	0.6599999999999999
救命稻草	1.0
精神病	-0.5
對象	1.2
小解	-0.6
總流量	0.6
多少	0.04157142857142859
拼搶	1.4
地面	-0.6400000000000001
縱論	1.0
拿手	1.4
謇	-0.44000000000000006
淒風苦雨	-0.5
壽誕	0.8999999999999999
縫縫	0.8999999999999999
守望者	1.6
碉堡	-0.4
致敬	1.0788617886178864
鳥瞰	1.0499999999999998
喜與憂	-0.48
股值	1.75
女兒	1.2999999999999998
進修	0.8
錦繡	1.2999999999999998
服務站	0.4
臣服	-0.88
花叢	0.6
活計	0.5249999999999999
只記得	-0.7
曲藝團	1.2
替工	0.8
打眼	0.54
警	-0.4973611111111111
重心	1.2
過分	-0.5599999999999999
圓舞曲	1.1
曲徑	-1.2
探親	1.75
矯正	0.6000000000000001
島礁	-0.32000000000000006
居心不良	-0.8
偷盜	-1.125
極為	0.24314285714285722
聖餐	1.0
闖下大禍	-0.75
推上	0.6
高呼	-0.5199999999999999
置疑	-0.5599999999999999
耍排場	-1.6
珍玩	1.2
民心所向	1.3333333333333333
餘香	1.24781746031746
救亡圖存	-0.4
泰銖	1.4
微型車	0.6
類型	-1.8166666666666667
重慶	1.2
殺雞嚇猴	-0.3
耐性	0.8
工位	0.6
大寒	-0.24
隨和	1.4
民主革命	-1.0
締約	0.44999999999999996
發難	-0.76
金幣	1.4
成約	1.2
聽講	-0.4
嵐山頭	0.8999999999999999
木頭	-0.48
障礙物	0.5
蓄積量	0.6
油香	1.2
工餘	-0.4
誓死	-2.2
展翅	1.5
餘風	1.2
聯隊	0.6000000000000001
品種	-1.8166666666666667
福利會	1.0163793103448278
貿委會	1.0163793103448278
外幣	1.4
抱歉	-0.5481286549707601
締結	0.44999999999999996
代代相傳	1.2
大寨	0.0
體香	1.2
嶄新	1.161622807017544
昆明市	1.2
利己主義	-1.2
全能型	1.2
群蟻附膻	1.2
冒名	-1.2
後輩	1.4
戳穿	-1.05
大將	1.0
商榷	-0.16000000000000003
籠罩	0.8999999999999999
極了	0.42
輪崗	0.6749999999999999
好再	0.8999999999999999
即興詩	-1.4
尾花	1.2
隋唐	1.4
難以	-0.58
評頭論足	-0.4
謄	-0.8
同進	-0.02000000000000013
懶蟲	0.4
直覺	-0.6
凍傷	-0.7
攢三聚五	-0.4
釜山	2.8000000000000003
欺淩	-2.4499999999999997
德藝雙馨	1.4
閒雜	-0.48
葉黃素	-1.56
已不	-0.7
理屈詞窮	-0.6
直觀	1.0
受降	0.30000000000000004
通信線	-0.4
罪孽深重	-1.2
屈膝	-0.7
大紅人	1.1
九泉之下	-0.55
審問	-0.8999999999999999
遺訓	1.2
酒漿	-1.4
盜走	-1.125
實際	-0.8
織補	0.6000000000000001
選錯	-0.44000000000000006
奇談怪論	-0.9
滿地	-0.75
氣概不凡	1.4
防禦	-0.44000000000000006
隨員	0.8
保送生	1.0
雞皮	-1.2
馬戲	-0.5700000000000001
作風	0.4
狡辯	-1.0
堪稱	1.0
審閱	0.8
經久不息	0.6000000000000001
城鄉遊	1.0
投機倒把	-2.8000000000000003
興國	1.0
洋溢著野曠	1.2
放錯	-1.0499999999999998
招蜂引蝶	-0.44000000000000006
受益者	0.675
隨同	1.1085353323058242
滑頭	-1.0
駭人聽聞	-0.18
&#22247;	-0.44000000000000006
直言	1.2999999999999998
大字	0.6
續航力	1.4
限定	-0.6400000000000001
脆脆	1.2
座上賓	1.2
渴求	0.5728571428571428
沁入心扉	2.15
良善	1.2
四言詩	1.0
拷打	-1.06
蠻力	-1.0
穹隆	-0.8
破損	-0.8
暑氣	-0.4
肉刑	-0.4
翹板	-1.0285714285714287
房地產業	0.8
津貼	1.2999999999999998
解放戰爭	-1.2
籠統	-0.6
斜視	-2.35
大寧	1.2
唱法	0.8
漁火	1.2
拉幫結夥	0.3
船家	0.75
空隙	0.8999999999999999
退隱	-0.5
趨附	0.7
流言	-1.4
署理	-2.0999999999999996
光山	2.8000000000000003
遊民	-1.2999999999999998
默念	1.4
月工	0.8
文豪	1.0166666666666666
喘息	-0.44000000000000006
相視	0.8999999999999999
有線電	-0.4
迎候	1.408064516129032
紅貨	1.2
西貢	1.2
集體工業	0.8
隨口	-0.8
軍功	2.4499999999999997
高喊	-0.5199999999999999
風鈴	0.8
除夕	1.0499999999999998
軍力	-1.4
水龍卷	-0.32000000000000006
起風	-0.16000000000000003
來勢	0.3
達到	1.0
扣人心懸	1.4
簡直	0.6375000000000001
烏紗帽	0.4
錫伯族	-0.48
大家	1.6
鼓聲	1.2
詈	-1.2895
解脫	-0.5
孜孜追求	0.7457769423558896
鐵證	0.8
售票點	-1.0
混球	-1.6000000000000003
座上客	1.2
太學	1.2
天真爛漫	1.6
盛讚	1.4
定量	0.6
球王	1.4
紅運	1.5414634146341464
搖鵝毛扇	0.75
浮誇風	1.2
指尖	-0.5599999999999999
良宵	1.4
足銀	1.0
迷人	1.5231827956989246
冠軍	1.75
滾圓	0.8
權位	0.6
流線型	1.0
沉默	-0.4670000000000001
距	-0.5979661016949152
外場	1.0499999999999998
側身	1.0
千軍萬馬	1.0
舒服	1.2649122807017545
蜷伏	-0.4
快車道	-1.88
劃得來	0.8999999999999999
各路	0.6
護校	-0.3
肅靜	1.6
不忍心	-1.0
歐元	1.4
廣播劇	-0.7786666666666666
重頭	1.0
跨	-0.5599999999999999
繚繞	0.8500000000000001
失口	-1.6
外在	0.6
戲稱	0.8
跪	-0.7
進擊	0.3
文字遊戲	1.0
暇時	0.8999999999999999
船戶	0.75
銅臭	-1.2
胡話	-1.2
崇敬	0.8
指導	-0.5599999999999999
堆砌	1.2
跺	-0.8999999999999999
無稽	-1.5
珍稀	1.4
苟且	-1.4400000000000002
本刊	0.6000000000000001
品目	-1.8166666666666667
輕騎兵	1.0
趨	-0.32000000000000006
先導	1.2
越	1.2000000000000002
拍拍	0.8
適得其反	-0.5599999999999999
毀滅性	-1.1400000000000001
蝴蝶裝	1.0
隔音符號	1.2
脫色	-0.5066666666666667
餘韻	1.6
餘音	1.0
流行	1.1833333333333333
殼子	1.2000000000000002
趄	2.15
右邊	-1.1
決不能	-0.7849999999999999
外國	-0.4
趟	1.0
迎合	1.0
驟增	0.6599999999999999
身著	0.8999999999999999
失去	-0.6419704433497537
脫節	-0.7
倒騰	-0.4
西南風	1.4
中小學	-0.3
捍衛	1.0
良將	1.0
大嘩	0.48
脅迫	-1.1400000000000001
輕巧	1.1333333333333335
輕工	0.8
兵器	-0.5599999999999999
沙魚	1.0
縮編	1.0
體膨脹	-0.3733333333333333
顏面	-0.8
電業	0.8
願聞其詳	1.7
大哥	0.8
草菅人命	-1.8
飛輪	1.5
縱貫	0.3
處處	-1.4
跟進	0.6
假戲真做	-1.2
磨刀	-0.7435766423357667
藏頭露尾	-0.6000000000000001
趾	1.2999999999999998
密謀	-1.4
趲	0.7000000000000001
趴	-0.16000000000000003
感恩圖報	1.6320512820512825
翻新	1.4080645161290324
寄生蟲	-1.2
還擊	-2.24
細語	1.0
賅	-1.2
輪廓	-0.75
賃	-1.2
贖	1.0499999999999998
角落	-0.3
齎	0.7648809523809526
製藥業	0.8
金獎	0.8999999999999999
為人師表	1.0
紅遍	1.0
賚	0.6000000000000001
繾綣	-0.5599999999999999
稱之為	0.9333333333333332
公道話	0.8
壯實	1.2
精兵	1.2
細讀	1.1
墾荒	1.0
立錐之地	0.10000000000000003
招惹	-1.2
風采	1.4666666666666668
田畝	-0.6400000000000001
謄清	-0.8
等級	0.5467741935483873
贗	-1.4419999999999997
意中人	1.4
由於	0.6
羈留	-0.6
大權獨攬	-1.15
真言	1.2
赤	0.8
獨木難支	-0.6000000000000001
贈	0.7648809523809526
深更半夜	-0.8500000000000001
夜不成寐	-0.5599999999999999
翎毛	1.0
溫泉	1.0
渴死	-1.28
夫君	0.8
截癱	-0.6
政治家	1.105
血肉橫飛	-1.02
赴	0.5
目送	1.0
姑娘家	1.4
輔導	1.0
察覺	0.6000000000000001
偏離	-0.5979661016949152
渤海	-1.12
閒心	0.6
藍靛	1.0
石灰	-1.4400000000000002
扯淡	-1.2000000000000002
雁過拔毛	1.6
五月兒圓	0.8
朵兒	1.6
善心	1.1
輪式	1.0
無知者無畏	-1.2
拇指	0.8
拉拉	-1.1
潑冷水	-1.1
死死地	-0.48
商機	0.6
用作	0.44999999999999996
風流人物	0.9
同賀	1.2000000000000002
吊起	-0.5066666666666667
嬌滴滴	1.4
返青	2.8000000000000003
馬克思	-1.0
逍遙	1.75
長年累月	-0.4
洋速食	1.0
獨鐘	0.6
嗥叫	-0.9
美玉	1.3333333333333333
負	-0.0604805032809716
浮蕩	1.08
勝負	0.43333333333333335
財	1.2574999999999998
責	0.4666666666666666
糖業	0.8
轉彎	-0.6000000000000001
臭氣	-1.2
疾風暴雨	-1.0
貨	0.6
清熱	1.6
大員	0.6
擬態	1.0
老百姓	0.08000000000000002
風量	0.6
商朝	1.4
勝敗	0.43333333333333335
田主	-0.4
破格	1.2000000000000002
貯	1.0499999999999998
秋老虎	-0.8
至此	-0.24
點點頭	0.6
撥開	0.30000000000000004
殘留量	0.6
貼	1.2999999999999998
貸	-0.92
致歉	-0.7
撥弄	-0.48
白晃晃	0.9377777777777777
貽	0.7648809523809526
抽搭	-0.7649333333333335
賀	1.0499999999999998
迷亂	1.0
天后	1.0
賊	-1.2
七言詩	1.0
公園	1.4
無窮	-0.5599999999999999
無明火	-1.3125
分委會	1.0163793103448278
同路	0.4
抽搐	-0.5199999999999999
警句	1.0
客運	-1.2000000000000002
機具	-0.5599999999999999
隋代	1.4
考察團	1.2
顫巍巍	-0.48
寫入	1.2
愛莫能助	-0.6000000000000001
絕對值	-0.48
口口聲聲	-0.8
逆轉	-0.44000000000000006
狂飲	-0.4
跑道	-1.88
跨越	1.225
陸地	-0.6400000000000001
況且	-0.4
馬爾薩斯	1.75
踐諾	1.4
童謠	1.0
打烊	-0.55
跑遍	-0.4
綠蔭	0.0
直達	1.0
議員團	1.2
花骨朵	1.0
攀附	0.7
造謠	-1.4
育人	0.5
小節	-0.19500000000000003
飛速	-1.0499999999999998
這兒	0.44999999999999996
陪同團	1.2
欺侮	-0.7
譽滿	1.35
鄂倫春	-0.48
釀成	-0.8
後起	0.6
飽經	-0.2
冒出	1.75
古人類學家	1.105
垃圾箱	-1.2
襄陽	1.2
不倫不類	-1.45
黃葉飄零	-0.4
進入	0.8999999999999999
新婚燕爾	0.8625
清澈	1.2666666666666666
勝訴	1.0499999999999998
適逢	0.44999999999999996
折桂	0.9749999999999999
絃樂隊	0.6000000000000001
逗趣	0.8
直轄	0.7
高升	2.4499999999999997
傻氣	-1.2
客車	0.6
生俘	1.8
運動	0.8
示範區	0.6000000000000001
返利	0.8
酒杯	-0.5
外域	-0.4
作陪	1.2
可鄙	-1.2416666666666667
綠茵	1.0
杭州市	1.2
寵辱	-0.6
全國	1.2000000000000002
購銷兩旺	1.4
植根於	1.4
聽見	1.2000000000000002
承歡	1.2
檄文	-1.2
漸漸	0.5
輩子	-0.48
鄉巴佬	-0.8
車影	1.1
非種子選手	1.6
陷入	-0.6733333333333331
聽覺	-0.6
浪船	-1.0285714285714287
詹森	-1.0
糟了	-0.48
無端	-0.4266666666666667
沖下	-0.32000000000000006
借給	0.75
虎耳草	-0.4
顢頇	-1.4
顯靈	1.2
改選	0.5
宜都	1.2
低音	-1.6
花卉	1.0
全團	1.2
洩露	-0.5599999999999999
子虛烏有	-1.4
相連	0.9
跟蹤	-0.8
中國熱	1.2
個性化	1.2
完美無缺	1.2999999999999998
南京市	1.2
遲鈍	-1.2
擔承	1.2
社會科學家	1.105
見多識廣	1.4
相近	0.4
事已至此	-0.7
國泰民安	1.4
頭號	1.3333333333333333
大喊	-0.5199999999999999
佛陀	1.9
投案	0.8
防備	-0.48
整裝	0.6000000000000001
慢走	0.75
迫於	-0.7968181818181825
入土	-0.5599999999999999
豢	1.1
頭名	0.6
垃圾站	0.4
立身	1.2
舉足輕重	1.4
星球	1.0
豪	1.6
狂風	-0.32000000000000006
高發	-0.32000000000000006
秉燭夜讀	0.6
挑夫	-1.06
入圍	0.44999999999999996
純中藥	-1.75
謂	0.9333333333333332
再則	-0.4
小苗	-0.45
獻計	0.75
鮮豔奪目	1.2999999999999998
古北口	1.2
芳華	1.0
陰天	-0.3
兌獎	0.6000000000000001
嚴重者	-0.5
合身	2.15
滑坡	-0.6
調	-0.48
假公濟私	-1.2
亮眼人	0.6000000000000001
脫臼	-0.7
報春	0.44999999999999996
醋意	-0.5599999999999999
連鎖	1.2999999999999998
披散	-1.2
逃避	-0.7524390243902438
譜	0.44999999999999996
直選	0.5
十有八九	-0.3
小花	1.4
農副業	0.8
商標	1.0
堅貞	1.2
團體照	1.2999999999999998
翹楚	1.1333333333333333
謙	1.1625
謐	1.4
顫音	-1.6
吟詩	1.4
諡	0.9333333333333332
譾	0.6
因陋就簡	-1.2
迅即	0.75
鱈魚	1.0
吃請	1.4
言而	-1.8
迫	-0.6
驕嬌	-1.0499999999999998
通連	0.7875000000000001
末後	0.7
義和團	1.2
香的	1.0
籍慰	0.6000000000000001
童貞	1.2491190476190472
內助	1.4738805970149251
拂曉	1.0
王者	0.2
結識	1.2
違反	-1.55
迭出	1.75
羅非魚	1.0
烏魯木齊	1.2
間或	1.755
兒子	-1.4
旋繞	0.8500000000000001
遷	-0.2
一刀兩斷	-0.8
滲溝	-1.6
晦氣	-1.4400000000000002
擁戴	1.3333333333333333
還	0.2546808510638297
這	0.44999999999999996
高加索	2.8000000000000003
違	-1.55
迓	1.408064516129032
返	1.4
迕	-1.55
改造	0.7
通通	0.75
不驕不躁	1.4
乾脆俐落	1.8
蘇丹	-1.0
辨	-1.15
挑肥揀瘦	-0.6000000000000001
拜拜	0.6000000000000001
探口氣	-0.24
名譽	0.888888888888889
暴戾	-1.167727272727273
辣	-0.8
遜於	-0.6
兵員	1.2
車技	-0.5700000000000001
衣不蔽體	-0.6
隻身	-0.3
達	1.0116666666666667
持平	1.4600000000000002
飛走	-1.6
蹩腳	-1.4
桃花雪	1.0
輕快	1.0666666666666669
辰	1.0
看見	-0.2
陪同	1.1085353323058242
抹殺	-0.32000000000000006
輟	0.5249999999999999
黑店	-1.6
平淡無奇	1.0
輝	1.115
奮力	1.1333333333333333
輩	0.5467741935483873
雷鋒式	1.0
明白	1.2606741573033706
罪魁禍首	-1.6
甄別	-0.6000000000000001
辭	-0.4354838709677419
大器晚成	1.2000000000000002
橫行霸道	-3.5
逐一	0.9
輾	-0.6400000000000001
勤工助學	0.95
虎頭虎腦	1.4
傭錢	-1.2
開採業	0.8
豔妝	-1.0
毛手毛腳	-0.6400000000000001
演習	1.0
橋頭堡	-0.4
車	0.6
又一次	-0.16000000000000003
依賴	1.1819354838709677
軋	-0.5599999999999999
退伍	-0.5
受重	1.4
同鄉會	1.0163793103448278
陶冶	1.75
泳道	-1.88
厲鬼	-1.2999999999999998
軟	1.4
金子	1.4
精華	1.2999999999999998
安陽	1.2
隨從	0.8
拆散	-0.6
瞪眼	-1.2000000000000002
像樣	1.2
無精	-0.7
博採眾長	1.5
橫流	0.4
察訪	0.3
不違農時	0.675
退夥	0.35000000000000003
晚清	1.4
寧靜	1.2409090909090905
明眸	1.2
如夢方醒	1.0499999999999998
楷範	1.3499999999999999
興味	1.2
天燃氣	-1.0
畝產量	0.6
和和氣氣	2.4000000000000004
變數	0.6
俘虜	1.8
辦水熱	1.2
生產	1.6
酣夢	0.6
奉勸	0.7
飛躍	1.0
昏眩	-0.44000000000000006
熊熊燃燒	-0.6400000000000001
祝福詞	1.4
商數	-1.5
拐彎抹角	-0.6000000000000001
著落	0.7
生人	-0.24
可身	2.15
詐騙犯	-0.4
迫降	-0.4
公而忘私	1.6
光頭	-0.8
覆轍	-0.32000000000000006
進發	-0.44000000000000006
打照面兒	1.2
相貌	-0.24
大煞風景	-1.0499999999999998
最妙	1.75
黃毛丫頭	0.6
選舉	1.0
拍攝	1.2
老闆	-0.4
瞞心昧己	-1.4
渦笑	2.15
迂回	-0.8
放逐	-0.48
黑市	0.4
通郵	1.1
明眼人	0.6000000000000001
興歎	-0.8
機動	0.8
脫膠	0.35000000000000003
而是	-0.3
奇功	2.8000000000000003
真實感	1.0
進口	1.6
礦泉	1.0
倒行逆施	-2.65
說笑話	1.0499999999999998
殖民地	-1.0
志在四方	0.7
明目	1.8
黑幫	-1.4
尋釁	-1.25
拔掉	-0.7
迫切	0.8
大器	1.1333333333333333
招手	-0.4
防守	-0.44000000000000006
天女散花	1.4
文藝復興	0.9749999999999999
平方差	-1.5
軟性	1.1749999999999998
進化	1.0
認為	0.5
溫暖如春	1.2878090405904055
狼道	-1.88
黨團	1.2
奴僕	-1.1
拒捕	-1.6
時空	1.0
濃茶	1.4
恭恭敬敬	1.6
有失	-0.4335
檢驗	0.4
高僧	1.95
先天	1.03984375
甘休	-0.5599999999999999
補天浴日	1.2471017278198406
奮發	1.4
阿娜	1.6
轉悠	0.30000000000000004
拜託	0.9
側記	0.6000000000000001
名詩	1.0
好在ＱＱ	0.75
春秋鼎盛	1.2000000000000002
濃蔭	0.0
自由自在	1.2000000000000002
快熱式	1.0
雜劇	-0.7786666666666666
錦簇	1.4
養不起	-0.4
米市	0.4
農會	1.0163793103448278
光大	1.5
使不得	-0.7849999999999999
天堂	0.9681818181818181
同謀	-1.4
我以為	0.3
合謀	-1.4
沉浸在	1.0499999999999998
分立式	1.0
遇見	0.8999999999999999
夜大	-0.3
躲	-0.45885714285714285
捏合	-1.3125
計付	0.3764102564102564
海納	1.4
躬	1.246666666666667
真行	1.2
臆測	-0.75
哀痛	-1.28
永生永世	1.6343750000000004
富豪	1.0
女人	1.3369402985074625
領導者	1.0499999999999998
獎券	0.7857142857142857
昏睡	-0.5599999999999999
債務國	-1.0
新聞獎	1.6
兆頭	-0.24
這廝	-0.8
自認為	-0.75
斂財	-0.7
脅從	-1.1400000000000001
隆冬	-0.48
鴉片	-1.2
窮鬼	-0.4
寡言	-0.98
斬獲	0.75
